Index,Product Name,Category,Selling Price,Product Url,description
761,LOL Surprise Fashion Tape Dress by Horizon Group USA,Toys & Games | Arts & Crafts | Craft Kits,$6.99,https://www.amazon.com/Surprise-Fashion-Dress-Horizon-Group/dp/B07RB7M1HM,"Unleash your inner fashion designer with the LOL Surprise Fashion Tape Dress craft kit!  This fun and easy kit lets kids create their own unique LOL Surprise dresses using colorful fashion tape. Perfect for ages 6+, it's a great arts & crafts activity for birthdays, parties, or anytime creative fun is needed.  Get your LOL Surprise Fashion Tape Dress today!"
762,"Ben&Jonah Throw Blankets, Perfect for The Fall & Winter. Fun Designs for Kids/Teens Great Present Friends and Family! 100% Soft Polyester. Camping/Travel Size (Rainbow Unicorn)",Home & Kitchen | Bedding | Kids' Bedding | Blankets & Throws | Throws,$24.45,https://www.amazon.com/Ben-Jonah-Blankets-Perfect-Polyester/dp/B07YNXTGR4,"Cozy up with the Ben&Jonah Rainbow Unicorn Throw Blanket!  Perfect for kids & teens, this 100% soft polyester blanket is ideal for snuggling on the couch, camping adventures, or travel. Makes a great gift for friends & family this Fall & Winter.  Shop now!"
764,"Lionel Disney, Electric O Gauge Model Train Accessories, Illuminated Station Platform",Toys & Games | Hobbies | Trains & Accessories | Accessories | Buildings & Structures,$54.99,https://www.amazon.com/Lionel-682917-Disney-Station-Platform/dp/B06XVS6PD4,Bring the magic of Disney to your Lionel O Gauge train layout with this illuminated station platform!  Add realistic detail and vibrant nighttime ambiance to your model railroad.  Perfect for collectors and enthusiasts.
765,"Trademark Poker Fabulous Las Vegas Dice, Pack of 25",Toys & Games | Games & Accessories | Game Accessories | Standard Game Dice,$5.99,https://www.amazon.com/Trademark-Poker-Fabulous-Vegas-Dice/dp/B000B78XRY,"Elevate your game night with Trademark Poker Fabulous Las Vegas Dice! This 25-pack of casino-quality dice is perfect for poker, board games, RPGs, and more.  Add a touch of Vegas flair to your next game.  Sharp edges and vibrant colors ensure a fun and fair roll every time."
766,Funko Pop! - Funkoverse Strategy Game: Harry Potter #100 - Base Set,Toys & Games | Games & Accessories | Board Games,$30.33,https://www.amazon.com/Funko-Pop-Funkoverse-Strategy-Potter/dp/B07RK4L39L,"Expand your Funkoverse Strategy Game universe with the Harry Potter Base Set! This exciting board game features iconic characters from the wizarding world, ready for epic battles.  Perfect for ages 10 and up, this collectible set includes Funko Pop! figures and game pieces for hours of magical fun. Grab yours today!"
767,"Blaze and the Monster Machines Party Game, Party Favor",Toys & Games | Party Supplies,$7.52,https://www.amazon.com/Blaze-Monster-Machines-Party-Favor/dp/B01APU4ZTQ,Blaze and the Monster Machines Party Game:  Fun-filled party favors for your little racer's next birthday bash!  Perfect for kids' parties and adding excitement to any celebration.  Grab yours today!
768,Funko Pop! Movies: Happy Gilmore - Happy and B.Barker 2-Pack,Toys & Games | Toy Figures & Playsets | Action Figures,$10.99,https://www.amazon.com/Funko-Pop-Movies-Gilmore-B-Barker/dp/B07XH3CPKV,"Relive the hilarious golf rivalry! This Funko Pop! 2-pack features Happy Gilmore and Bob Barker, ready to tee off.  Perfect for Happy Gilmore fans and collectors of Funko Pop! vinyl figures. Add these iconic figures to your collection today!"
769,"Melissa & Doug Magnetivity Magnetic Tiles Building Play Set – Pirate Cove with Pirate Ship (62 Pieces, STEM Toy, Great Gift for Girls and Boys - Best for 4, 5, 6, 7, 8 Year Olds and Up)",Toys & Games | Dress Up & Pretend Play | Pretend Play | Magnetic & Felt Playboards,$29.99,https://www.amazon.com/Melissa-Doug-Magnetivity-Magnetic-Building/dp/B07VKQ2HDY,"Unleash your child's imagination with the Melissa & Doug Magnetivity Pirate Cove! This 62-piece magnetic tile set lets kids build a swashbuckling pirate ship and cove, fostering creativity and STEM skills.  Perfect for ages 4+, it's a fantastic gift for boys and girls.  Magnetic tiles ensure easy cleanup and endless building fun!"
771,"Wild Republic Iguana Plush, Stuffed Animal, Plush Toy, Kids Gifts, Cuddlekins, 15 Inches",Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,$14.94,https://www.amazon.com/Wild-Republic-Iguana-Stuffed-Cuddlekins/dp/B00AZI0FN4,"Cuddle up with this adorable 15-inch Wild Republic Iguana Plush!  Perfect for kids and collectors, this soft and huggable stuffed animal makes a great gift.  High-quality plush construction ensures lasting playtime fun. Shop now!"
772,Star Wars The Force Awakens 3.75-inch Vehicle Assault Walker,Toys & Games | Toy Figures & Playsets | Playsets & Vehicles | Vehicles,$17.99,https://www.amazon.com/Star-Wars-Awakens-3-75-inch-Vehicle/dp/B00SD8HO4G,"Relive the epic battles of Star Wars: The Force Awakens! This 3.75-inch Assault Walker vehicle is meticulously detailed, perfect for recreating iconic scenes or creating your own adventures.  A must-have for any Star Wars collector!"
773,Fingerlings - Glitter Dragon - Kaylin (Purple with Pink) - Interactive Baby Collectible Pet - By WowWee,Toys & Games | Puppets & Puppet Theaters | Finger Puppets,$11.19,https://www.amazon.com/Fingerlings-Glitter-Dragon-Interactive-Collectible/dp/B07B3CMYNF,"Meet Kaylin, the dazzling Glitter Dragon Fingerlings! This interactive collectible pet hangs onto your finger, reacts to your touch, and features adorable sounds and movements. Perfect for imaginative play and a great gift for kids who love magical creatures.  Shop now!"
774,"Pinata Filler with Assorted Candy and Toys, 2lbs",Toys & Games | Party Supplies | Piñatas,$16.47,https://www.amazon.com/Pinata-Filler-Assorted-Candy-Toys/dp/B000E82XNA,2 lbs of Pinata Filler Fun!  Assorted candies and toys for a perfect party surprise.  Great for kids' birthdays & celebrations. Shop now for your next piñata!
775,FirstBIKE Basic Bike without brake,"Toys & Games | Tricycles, Scooters & Wagons | Ride-On Toys & Accessories",$105.43,https://www.amazon.com/FirstBIKE-Basic-Bike-without-Brake/dp/B005ZA38PE,"FirstBIKE Basic Balance Bike: Develop your child's balance and coordination skills with this lightweight, brake-free ride-on toy. Perfect for toddlers learning to ride!  Ideal for ages 2+."
776,Monogram Online SB5596 Custom Dream Big Kids Sleepingwcase,Home & Kitchen | Bedding | Kids' Bedding | Sheets & Pillowcases | Pillowcases,$9.95,https://www.amazon.com/Monogram-Online-SB5596-Sleeping-Pillowcase/dp/B01MUDN8ZD,"Personalize your child's sleep space with the Monogram Online SB5596 Custom Dream Big Kids Pillowcase.  Soft, comfy, and featuring a personalized monogram, this pillowcase adds a touch of magic to bedtime.  Perfect for birthdays or any special occasion!"
777,Hatchimals Season 3 Game - Team Hatch,Toys & Games | Games & Accessories,$14.88,https://www.amazon.com/Hatchimals-Season-Game-Team-Hatch/dp/B07RYBJ4QN,Hatchimals Season 3: Team Hatch!  Fun for the whole family! This collectible card game brings the excitement of Hatchimals to life.  Perfect for kids and collectors alike!  Shop now!
778,Everlast Professional Hand Wraps,Sports & Outdoors | Sports & Fitness | Other Sports | Martial Arts | Protective Gear | Hand Wraps,$6.99 - $155.38,https://www.amazon.com/Everlast-Pro-Handwraps-Yellow-180-Inch/dp/B0006VVITA,"Everlast Professional Hand Wraps: Premium protection and support for boxing, Muay Thai, and other martial arts.  Durable, 100% cotton construction for long-lasting use.  Superior wrist support and secure closure.  Shop now for superior hand protection!"
779,"MerryMakers Dog Man Plush Toy, 9.5-Inch",Toys & Games | Stuffed Animals & Plush Toys | Plush Figures,$15.75,https://www.amazon.com/MerryMakers-Dog-Man-Plush-9-5-Inch/dp/1579824005,"Snuggle up with the adorable 9.5-inch MerryMakers Dog Man Plush Toy!  Perfect for kids and collectors, this soft and cuddly plush figure is a must-have for any Dog Man fan.  High-quality materials ensure lasting playtime fun. Shop now!"
780,"Kinetic Sand, Sandisfying Set with 2lbs of Sand & 10 Tools, for Kids Aged 3 & Up",Toys & Games | Sports & Outdoor Play | Pools & Water Toys | Beach Toys,$19.97,https://www.amazon.com/Kinetic-Sand-Sandtastic-Playset-Tools/dp/B07M5TPM8Q,"Unleash your child's creativity with Kinetic Sand! This Sandisfying Set includes 2 lbs of the amazing moldable sand and 10 fun tools for endless building possibilities. Perfect for kids aged 3+, it's a great sensory toy for indoor or outdoor play.  Develops fine motor skills and imaginative play.  Shop now!"
781,Razor Drift Rider - Red/Black - 20111917,"Toys & Games | Tricycles, Scooters & Wagons | Ride-On Toys & Accessories",$228.48,https://www.amazon.com/Razor-Drift-Rider-Red-Black/dp/B07QFC8W4Z,"Razor Drift Rider – Red/Black (20111917):  Experience the thrill of drifting with this awesome Razor scooter!  Perfect for kids, this ride-on toy offers hours of fun.  Lightweight, durable, and easy to maneuver, making it ideal for both indoor and outdoor use.  Get yours today!"
782,The Greater Debate,Toys & Games | Games & Accessories | Board Games,$24.54,https://www.amazon.com/Vile-Genius-Games-Greater-Debate/dp/B07HFQKX3S,"Engage in stimulating debates with ""The Greater Debate,"" a captivating board game for sharp minds.  Perfect for families and friends, this game sparks lively discussions and critical thinking.  Enjoy hours of fun and intellectual challenge!"
783,"Amscan 270249 Pin The Moustache On The Cow Game, 17"" x 17"", Multicolor",Toys & Games | Party Supplies,$3.84,https://www.amazon.com/Wild-West-Western-Moustache-Party/dp/B079T89X74,"Amscan Pin the Moustache on the Cow Party Game – 17"" x 17"" – Hilarious fun for kids' parties, barbecues, and family gatherings!  Includes everything you need for a memorable game. Perfect party supply for all ages. #partygames #kidsgames #partysupplies #cowgame #pin the moustache"
784,Gmade 72102 M2.5x8mm Scale Hex Bolts (20),Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts,$6.88,https://www.amazon.com/Gmade-72102-M2-5x8mm-Scale-Bolts/dp/B0163MYKZ4,"Upgrade your RC vehicle's durability with Gmade 72102 M2.5x8mm Scale Hex Bolts (20-pack).  Precision-engineered for superior performance and a secure fit in your RC car, truck, or crawler.  Essential replacement or upgrade parts for serious hobbyists."
785,"Dimple Washable Coloring Play Mat with Jurassic Dinosaur Era Design and 12 Washable Markers, Small",Toys & Games | Arts & Crafts,$9.99,https://www.amazon.com/Dimple-Washable-Coloring-Jurassic-Dinosaur/dp/B01LBQFAUQ,"Unleash your child's creativity with this small, washable Dimple Play Mat featuring a captivating Jurassic Dinosaur Era design!  Includes 12 washable markers for hours of mess-free fun. Perfect for travel or small spaces. Ideal for kids ages 3+.  #DinosaurPlaymat #WashablePlaymat #KidsArt #ToddlerToys #PreschoolActivities"
786,"MasterPieces Xplorer Maps Jigsaw Puzzle, Great Smoky Mountains, National Park, 100% Made in USA, 1000 Pieces",Toys & Games | Puzzles | Floor Puzzles,$17.98,https://www.amazon.com/MasterPieces-Xplorer-Mountains-Jigsaw-Puzzle/dp/B01K9IRSJI,"Uncover the beauty of the Great Smoky Mountains National Park with this 1000-piece MasterPieces Xplorer Maps jigsaw puzzle!  Made in the USA, this floor puzzle offers a challenging and rewarding experience for puzzle enthusiasts of all levels.  Perfect for family fun or solo relaxation."
787,DIAMOND SELECT TOYS DC Gallery Batman The Animated Series HARDAC PVC Figure,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues",$41.94,https://www.amazon.com/DIAMOND-SELECT-TOYS-Gallery-Animated/dp/B06XGY7Q7J,"Capture the dark knight's brooding intensity with this Diamond Select Toys DC Gallery Batman: The Animated Series HARDAC PVC Figure.  A meticulously detailed collectible statue, perfect for fans of the classic series.  High-quality PVC construction ensures lasting display. Add this iconic Batman to your collection today!"
788,"Seasons Bloody Machete Prop, Silver, One Size",Toys & Games | Dress Up & Pretend Play | Accessories,$16.99,https://www.amazon.com/Seasons-Bloody-Machete-Prop-Silver/dp/B07SVZXY9J,"Realistic Bloody Machete Prop for Halloween & Cosplay.  Silver finish with realistic blood detailing. Perfect accessory for costume parties, haunted houses, or theatrical productions.  One size fits most."
789,Kids on Bikes Roleplaying Game Core Rule Book,Toys & Games | Games & Accessories | Board Games,$17.82,https://www.amazon.com/Kids-Bikes-Roleplaying-Game-Core/dp/099767119X,"Unleash imaginative adventures with Kids on Bikes Core Rulebook! This tabletop RPG lets kids create their own stories, solve mysteries, and become heroes.  Perfect for family game nights, fostering creativity and teamwork. Includes everything needed to start playing.  #KidsOnBikes #RPG #TabletopGames #BoardGame #KidsGames #RolePlayingGame"
790,Rubie's Costume Co. Baby Raccoon Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Baby | Baby Boys",$19.78 - $48.60,https://www.amazon.com/Rubies-Raccoon-Costume-Shown-Infant/dp/B06XC5G8JR,"Adorable Rubie's Costume Co. Baby Raccoon Costume!  Perfect for Halloween or playtime, this comfy outfit transforms your little one into a cute and cuddly raccoon.  Shop now for baby boys!"
791,DC Collectibles Arrow (TV Show): Felicity Smoak Action Figure,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts",$16.99,https://www.amazon.com/DC-Collectibles-Arrow-TV-Show/dp/B00VHUWZ4G,Highly detailed Felicity Smoak action figure from the hit TV show Arrow!  This DC Collectibles collectible statue is a must-have for fans.  Perfect for display and adding to your Arrowverse collection.
793,"Trends International DC Comics TV - The Flash - Speed Force Wall Poster, 22.375"" x 34"", Mahogany Framed Version",Toys & Games | Arts & Crafts | Stickers,$47.86,https://www.amazon.com/Trends-International-DC-Comics-TV/dp/B07V8NXCXJ,"Bring the speedster home! This Trends International DC Comics The Flash Speed Force wall poster (22.375"" x 34"", Mahogany framed) is a must-have for fans.  High-quality print in a stylish frame. Perfect for bedrooms, game rooms, or any space needing a pop of superhero style."
794,Hot Wheels 9-Car Gift Pack (Styles May Vary) AND Hot Wheels Track Builder Total Turbo Takeover Track Set [Amazon Exclusive],Toys & Games | Dress Up & Pretend Play | Pretend Play | Play Tools,$49.22,https://www.amazon.com/Hot-Wheels-Builder-Takeover-Exclusive/dp/B07TMH4K55,Unleash the thrill of speed with the Hot Wheels 9-Car Gift Pack & Total Turbo Takeover Track Set! This Amazon Exclusive set includes 9 collectible Hot Wheels cars (styles may vary) and an epic track set for hours of high-octane fun. Perfect for imaginative play and developing fine motor skills.  Ideal gift for kids aged 3+.
795,"Top Notch Teacher Products Chart Tablet Polka Dot (1 1/2"" Ruled), Red, 24"" x 32""",Office Products | Office & School Supplies | Paper | Notebooks & Writing Pads | Chart Tablets,$20.18,https://www.amazon.com/Top-Notch-Teacher-Products-TOP3847/dp/B004K4IBGM,"Large 24"" x 32"" chart tablet with 1 1/2"" ruled lines, perfect for classroom use or home organization.  Red polka dot design adds a touch of fun!  Durable paper for smooth writing. Ideal for teachers, students, and artists."
